Date,AAPL: Close,AAPL: Norm_PV,AAPL: Log-Returns,META: Close,META: Norm_PV,META: Log-Returns,V: Close,V: Norm_PV,V: Log-Returns,MC.PA: Close,MC.PA: Norm_PV,MC.PA: Log-Returns,NFLX: Close,NFLX: Norm_PV,NFLX: Log-Returns,NKE: Close,NKE: Norm_PV,NKE: Log-Returns,JPM: Close,JPM: Norm_PV,JPM: Log-Returns,BAC: Close,BAC: Norm_PV,BAC: Log-Returns,C: Close,C: Norm_PV,C: Log-Returns,NVDA: Close,NVDA: Norm_PV,NVDA: Log-Returns,LLY: Close,LLY: Norm_PV,LLY: Log-Returns,TSLA: Close,TSLA: Norm_PV,TSLA: Log-Returns,^SPX: Close,^SPX: Norm_PV,^SPX: Log-Returns,^DJI: Close,^DJI: Norm_PV,^DJI: Log-Returns,^RUT: Close,^RUT: Norm_PV,^RUT: Log-Returns,IAU: Close,IAU: Norm_PV,IAU: Log-Returns,CPER: Close,CPER: Norm_PV,CPER: Log-Returns,GSG: Close,GSG: Norm_PV,GSG: Log-Returns,CL=F: Close,CL=F: Norm_PV,CL=F: Log-Returns,TLT: Close,TLT: Norm_PV,TLT: Log-Returns,JNK: Close,JNK: Norm_PV,JNK: Log-Returns,LQD: Close,LQD: Norm_PV,LQD: Log-Returns,BTC-USD: Close,BTC-USD: Norm_PV,BTC-USD: Log-Returns,ETH-USD: Close,ETH-USD: Norm_PV,ETH-USD: Log-Returns,XRP-USD: Close,XRP-USD: Norm_PV,XRP-USD: Log-Returns
2017-11-09,43.970001220703125,0.018390915981990337,-0.20447615879533435,179.3000030517578,0.04148097087963772,-0.14490026856395333,112.13999938964844,0.025818970016287055,-0.2938445016756675,249.89999389648438,0.18906641363342283,-1.8829215945285922,193.89999389648438,0.05347357500901748,-1.3014522828338664,56.130001068115234,0.03442016793437834,0.6613711632779328,97.62999725341797,0.04038038631891463,-0.010244416870143266,26.489999771118164,0.01646349927340532,-1.1261423087068998,72.43000030517578,0.02531850230271671,0.12434065202478045,51.33000183105469,0.04581034619216285,-1.8529753464265684,83.98999786376953,0.018220463500541368,-0.02381461018509949,20.19933319091797,0.006298856878025739,-0.46100149144610364,2584.6201171875,1.0779306402584459,-0.37689813393701366,23461.939453125,10.735369152172442,-0.43134262471880336,1475.02001953125,0.6158552573495947,-0.45387485965306057,24.700000762939453,0.011114538172539669,0.3244119678395663,19.889999389648438,0.0005655234453174373,-0.1507193806942232,15.899999618530273,0.005337429657329267,0.18885579072091094,57.16999816894531,0.03482714490939304,0.6316862505197752,126.0,0.02435421514875119,-0.28530738126657007,109.52999877929688,0.09534386537514626,-0.6552041136220577,120.58000183105469,0.03371532691806696,-0.26503219950946194,7143.580078125,0.40216581171711174,-4.329978834888477,320.8840026855469,0.010413471683101305,,0.21748800575733185,5.950054847396284e-06,
2017-11-10,43.66749954223633,0.015577569675171385,-0.6903503117426569,178.4600067138672,0.03624428771427004,-0.46958735383510597,111.87999725341797,0.024952111172927186,-0.23212414683604804,248.5,0.1276172299731755,-0.5617967880390958,192.02000427246094,0.05864301239047964,-0.9742975251398851,56.09000015258789,0.023652435360970732,-0.07129017427616934,97.51000213623047,0.027423429853332577,-0.12298363501811622,26.510000228881836,0.010547735815642886,0.0754734291059137,72.25,0.020947337954732498,-0.2488255428082343,54.03499984741211,0.06176152436211553,5.13565696868334,83.29000091552734,0.023181992481897177,-0.8369213763899421,20.19933319091797,0.005348668576604112,0.0,2582.300048828125,0.9776855460952107,-0.08980469760537102,23422.2109375,12.325611481804312,-0.1694752909158974,1475.27001953125,0.5591787382591195,0.016947486334440265,24.520000457763672,0.005881737355020015,-0.7314144785166004,19.75,0.0003318208077171116,-0.7063570832396397,15.859999656677246,0.000920420714795878,-0.25188906747612205,56.7400016784668,0.028053123977095917,-0.7549794285210902,124.0999984741211,0.04575948548215524,-1.5194227036475827,110.04000091552734,0.04122098429916573,0.4645471185589301,119.88999938964844,0.02696049199916029,-0.573879761801991,6618.14013671875,0.6014769445739538,-7.639967782768012,299.25299072265625,0.00963251752709932,-6.979035702377219,0.20648300647735596,5.386077846064378e-06,-5.192558713788255
2017-11-13,43.49250030517578,0.010478204531686065,-0.4015591384160133,178.77000427246094,0.03123416308096159,0.17355632330657625,111.4000015258789,0.04251748356340848,-0.42995025939212533,245.9499969482422,0.11573593039404956,-1.0314594703376248,195.0800018310547,0.04144751204797642,1.5810184708464619,55.90999984741211,0.031618401124083526,-0.3214293931273164,97.86000061035156,0.02748965408704252,0.35829333431281774,26.399999618530273,0.009609558872333869,-0.41580332320669494,71.98999786376953,0.02192342142985742,-0.36051361853194946,53.157501220703125,0.0282339139278784,-1.6372754068645707,82.86000061035156,0.021231030819273543,-0.5176060923979333,21.02666664123535,0.009130186481564898,4.014187870553887,2584.840087890625,0.9549392079817657,0.0983150911293032,23439.69921875,17.250059623560457,0.07463751265600549,1475.0699462890625,0.545558467707758,-0.013562724622382028,24.559999465942383,0.0037293341599509157,0.162995179692254,20.09000015258789,0.003686900763501237,1.7068695074928166,15.800000190734863,0.00076882441897386,-0.37902424548698044,56.7599983215332,0.032745726380223605,0.0352363758119944,124.36000061035156,0.022507818973537472,0.20929101834920893,109.91999816894531,0.03668770871114632,-0.10911325603517197,119.91000366210938,0.016904229507279787,0.01668413031923898,6559.490234375,0.716904071362122,9.75099371105213,316.71600341796875,0.01198854087898532,2.8204481098143352,0.20344200730323792,4.988197633459704e-06,3.045793437731566
2017-11-14,42.834999084472656,0.015060000254480059,-1.52330124106538,178.07000732421875,0.0313160420696818,-0.39233147818589464,111.9800033569336,0.033781392271239837,0.519297270824057,245.9499969482422,0.08769657832397221,0.0,195.7100067138672,0.031143152098155866,0.3224265794034106,55.97999954223633,0.015780282443859886,0.12512236006517746,97.2699966430664,0.03243648649930127,-0.6047309728116095,26.239999771118164,0.010524285216650938,-0.6079040349402174,71.52999877929688,0.021280405273795405,-0.6410265752540405,53.54499816894531,0.025847425803580966,0.7263159793668115,82.48999786376953,0.022893669732194144,-0.44753960395153125,20.579999923706055,0.006687360969571828,-2.1471745518534084,2578.8701171875,1.0194295051186382,-0.23122805602819227,23409.470703125,19.685072104336925,-0.12904612769167953,1471.260009765625,0.5822423642300623,-0.25862267321371263,24.6200008392334,0.005408390302790669,0.24400733098476896,19.639999389648438,0.002462103854802579,-2.2653914572703147,15.550000190734863,0.003641739704155955,-1.5949301213597178,55.70000076293945,0.03598647102790624,-1.8851662090009367,125.19999694824219,0.023873989929930103,0.6731844192441305,109.5,0.027069843856537854,-0.3828262559416867,119.94000244140625,0.02834383308870682,0.025014616376835504,6635.75,0.37020204394824335,1.155880655935634,337.6310119628906,0.013121112622562662,6.394813452443018,0.20982499420642853,4.942666085930054e-06,3.089283448515083
2017-11-15,42.27000045776367,0.01748527938564103,-1.3277878634444231,177.9499969482422,0.033475092738511444,-0.0674177737665881,110.25,0.040377412556890625,-1.556979957176595,244.8000030517578,0.09969747281642016,-0.46866877288053443,192.1199951171875,0.03724001034793473,-1.85138546408664,56.630001068115234,0.020948247763158623,1.15444230769746,98.19000244140625,0.04561164512166274,0.9413819675452844,26.790000915527344,0.017142966268156,2.0743762377479116,71.7300033569336,0.028382987628499043,0.27921918832363235,52.494998931884766,0.024031435772090444,-1.9804481036365431,82.19000244140625,0.015616737495236893,-0.36433781109704955,20.753332138061523,0.007103198604701039,0.838709205242743,2564.6201171875,0.9979394647744801,-0.5540998742123611,23271.279296875,14.094548292809971,-0.592071935178685,1464.0899658203125,0.5703422690150249,-0.48853174341454775,24.559999465942383,0.0062923423444907235,-0.2440073309847798,19.649999618530273,0.00027934981965210576,0.0509047052696439,15.550000190734863,0.0007052605581625485,0.0,55.33000183105469,0.025338977767816673,-0.6664870627174201,126.55999755859375,0.03726859244449171,1.080405043790356,109.41000366210938,0.0465520314948126,-0.08222222964255563,120.44999694824219,0.03325800656287705,0.4243065628982842,7315.5400390625,0.536263077494139,9.752915968167002,333.35699462890625,0.008752288845479716,-1.2739646901066346,0.2129559963941574,3.950321271855523e-06,1.481173231059657
2017-11-16,42.775001525878906,0.014344079314422475,1.1876230042254177,179.58999633789062,0.05142348017196999,0.9173859832468049,111.0199966430664,0.03334731077441125,0.6959820697862557,246.9499969482422,0.08769227382096922,0.8744311524335491,195.50999450683594,0.051199114371076805,1.7491349534616756,57.22999954223633,0.02636722985457297,1.0539329435334401,98.47000122070312,0.02916223276554318,0.28475436111100866,26.760000228881836,0.009507634891161305,-0.11204739175758305,71.66999816894531,0.020071887178414006,-0.0836892480502499,52.90250015258789,0.02131441957098909,0.7732692991197828,83.44000244140625,0.022423310159016344,1.509417008711165,20.833332061767578,0.006943808831618281,0.38473882879458926,2585.639892578125,0.9340636652339223,0.8162652782972404,23458.359375,14.127732287059452,0.8006955882274992,1486.8800048828125,0.5377383395953121,1.5446102396749837,24.579999923706055,0.0032672442173140416,0.08140195000607692,19.65999984741211,0.0008638843193337629,0.05087880556306949,15.489999771118164,0.0009946344596467715,-0.38660112384765294,55.13999938964844,0.010774107544848645,-0.34398954768356993,125.45999908447266,0.022761349663216975,-0.8729509357606335,110.43000030517578,0.05495019821338794,0.9279511862431875,120.30999755859375,0.02349481008830939,-0.11629789717725618,7871.68994140625,0.7038047507815219,7.327191344658618,330.92401123046875,0.009585161891779418,-0.7325195982281953,0.2271070033311844,4.295318762745052e-05,6.43357320621492
2017-11-17,42.537498474121094,0.013215611045502567,-0.5567851494827816,179.0,0.04275043078100878,-0.329064879839048,109.81999969482422,0.051403768371097086,-1.0867675952963853,246.60000610351562,0.1336331151115174,-0.14182591479221227,193.1999969482422,0.034804885714929706,-1.1885594933240005,59.189998626708984,0.05125778580634875,3.3674357078886246,98.13999938964844,0.026723161579867254,-0.33569212138466376,26.6200008392334,0.008392855771711262,-0.5245399319771807,71.33000183105469,0.019007086042553727,-0.47552024972786705,52.84000015258789,0.024850359890662047,-0.11821170692532088,82.88999938964844,0.035111960265741815,-0.6613419711896711,21.003332138061523,0.016515030689061547,0.8126891338092798,2578.85009765625,0.9260347194664863,-0.2629416978897395,23358.240234375,13.506865884441469,-0.4277085225643465,1492.8199462890625,0.5366550771870446,0.398694457287163,24.860000610351562,0.005492638302125727,1.1327009600130646,19.780000686645508,0.0005496141764225367,0.6085253951013152,15.729999542236328,0.001070562654093055,1.5375048316197817,56.54999923706055,0.009552783137077324,2.5249794544190145,126.38999938964844,0.02699065163571335,0.7385384458689405,110.37000274658203,0.02897540620619034,-0.054345615254682816,120.45999908447266,0.025714352226039176,0.12460152625113456,7708.990234375,0.6257453193989737,-2.088556075564038,332.3940124511719,0.007508126179420489,0.44322740367112173,0.22658100724220276,1.664022801209981e-05,-0.23187578794117109
2017-11-20,42.494998931884766,0.009804005903531502,-0.09996071401325517,178.74000549316406,0.03296360683545016,-0.14535391548024937,109.94999694824219,0.04013964443043856,0.11830301730467029,249.25,0.07705733995233399,1.0688793361032458,194.10000610351562,0.03426164821643522,0.46476156376064015,59.25,0.02811782713951585,0.10131945140096107,99.01000213623047,0.028351128562535233,0.8825852267764495,26.739999771118164,0.008066461811689513,0.4497718620878259,72.05000305175781,0.016252385128041398,1.0043342841504406,53.52000045776367,0.01933410221494792,1.2786941831246836,83.18000030517578,0.01896736143936616,0.3492517743582761,20.582666397094727,0.009718379404900166,-2.0231813822732336,2582.139892578125,0.8471344765421849,0.12748698887901105,23430.330078125,11.068043562383615,0.3081517572095043,1503.4000244140625,0.4937803285983655,0.706231331676862,24.559999465942383,0.007904683678871724,-1.214102910019148,19.889999389648438,0.00017993927805554823,0.5545701270831056,15.630000114440918,0.0004954599872231757,-0.6377536213610849,56.09000015258789,0.030393006881313616,-0.8167642830058328,126.33999633789062,0.01645635292323557,-0.03957033455117006,110.43000030517578,0.015225186924492061,0.054345615254681914,120.45999908447266,0.01485904413880297,0.0,8200.6396484375,0.4991964090585061,2.0219707267558866,366.7300109863281,0.010752488271284921,3.4239236447387884,0.23875899612903595,9.479480692834321e-06,3.296770759670118
2017-11-21,43.28499984741211,0.015432400204130137,1.8419754327037094,181.86000061035156,0.04839139884887102,1.730489696797587,111.44999694824219,0.038220514968298806,1.3550343204672537,251.6999969482422,0.08664764876924944,0.978148117473822,196.22999572753906,0.04332350063755615,1.0913897248334494,59.38999938964844,0.03010252115762724,0.23600717355193546,98.93000030517578,0.03999682317686567,-0.08083442904332043,26.729999542236328,0.010051127987346031,-0.03740500889041739,72.37999725341797,0.01572615843256652,0.45696153872558487,54.01250076293945,0.01966354275388742,0.916009101018435,83.51000213623047,0.030472148693741416,0.3959472762046839,21.187332153320312,0.008807446508723654,2.8954178587658665,2599.030029296875,0.9449633226795471,0.6519838879752696,23590.830078125,11.649933992422557,0.6826740250550775,1518.8900146484375,0.5528618514060734,1.0250588571975165,24.600000381469727,0.007069076641831916,0.1627376911291969,20.149999618530273,0.00024739550891817705,1.298720728166434,15.720000267028809,0.0006363072780915507,0.5741652232364864,56.83000183105469,0.032134510705678625,1.310684128823324,126.73999786376953,0.02269517617269702,0.3161070555741332,110.63999938964844,0.0246108666126359,0.1899843017386557,120.86000061035156,0.020429057706636538,0.33151159681685904,8071.259765625,0.6024676402594236,-1.5902582249898551,360.4010009765625,0.012437807172176548,-1.7408609298207502,0.23327100276947021,9.3991357375531e-06,-2.3253779071105765
2017-11-22,43.7400016784668,0.015878574640424706,1.0456902479801407,180.8699951171875,0.0344312067025965,-0.5458649480759162,110.81999969482422,0.023942842092046047,-0.5668771764166581,247.0500030517578,0.07996964207838969,-1.8647132372132846,196.32000732421875,0.05337591609112176,0.04585994016429462,59.06999969482422,0.028100829066668907,-0.5402675597957268,98.63999938964844,0.021868331208570367,-0.2935679751475017,26.65999984741211,0.00661442695037723,-0.2622203998276978,72.26000213623047,0.014908081747720544,-0.16592249062915887,53.73249816894531,0.017477131064020716,-0.5197516861225567,83.68000030517578,0.01929762925101941,0.20335932178782856,20.84000015258789,0.00586692149655132,-1.6529238935065318,2597.080078125,0.7788253569263668,-0.07505427033295442,23526.1796875,9.47203304107444,-0.27442501771485167,1516.760009765625,0.4553635387964712,-0.1403327271087573,24.84000015258789,0.012635042686341183,0.9708804762891197,20.200000762939453,0.00040464692821887057,0.24783727152464127,15.859999656677246,0.0023908594104221593,0.8866390571991765,58.02000045776367,0.04437858575857239,2.0723399054124116,127.1500015258789,0.016203410117078855,0.32297768285975537,110.87999725341797,0.025352411018190343,0.21668288308827982,121.33000183105469,0.01928608849160916,0.3881265171822981,8253.5498046875,0.5233120744511061,2.233381227401497,380.6520080566406,0.01107482710627356,5.466828993951428,0.23885899782180786,7.381225359834499e-06,2.367253085809776
